rid,question_name
4077,低风险地区回农村过年要求隔离14天合理吗？
4078,西北工业大学封宿舍了，可以晒一下你的盲盒晚餐吗？
4079,如何看待抗疫医疗物资出口收紧，仅欧盟美国认证没有中国注册不能再出口？
4080,疫情过后，中国国内生产总值（GDP）超越美国还要多久?
4081,美国国家大教堂鸣钟 900 次，悼念 90 万新冠死者，为何美国疫情如此严峻？
4082,新冠肺炎的临床诊断病例和新增病例有何不同？
4083,西安疫情过后，全民会不会报复性消费？
4084,中国在这次疫情中能否崛起？
4085,如何看待网传一骑手「不加价不给送」，骑手回应以为是米饭结果是袋装大米？
4086,石家庄小区志愿者身上写「不是物业」，物业表示：已联系法务，会维权。志愿者是否对物业造成侵权?
4087,新冠肺炎疫情会对世界格局有什么改变？
4088,网传 LV 定义年收入 300 万以下人群为「无收入群体」，是否属实？你怎么看？
4089,如何看待华人在美国地铁上遭受黑人喷洒消毒剂？
4090,如何看待「吉林货车司机因疫情被困高速后发疾病死亡」，知情人称「事发前一周高速才关闭」？
4091,如何看待上海保供物资来自成立「仅 5 天」的企业，官方回应「系此前保供公司推荐，符合标准」？
4092,新冠肺炎病毒是否可能源于美国？目前有些什么信息？
4093,网传上海宝山仓库起火系「蔬菜库存对不上，直接放火烧」，当事人回应「不属实」，目前调查情况如何？
4094,如何看待 27 岁男子去鹤岗花 3 万元买房，几个月后 2.2 万元卖掉？
4095,高中生公交上摘口罩喝水遭司机辱骂殴打，公交公司称「司机已停职」，真实情况是怎样的？
4096,如何看待日本男子车祸送医查出阳性医院拒收，又被送回车祸现场？
4097,如何看待西安国际医学中心郭树忠教授发文，称 117 位小耳畸形患者手术或因医院停业整顿无法按期进行？
4098,5 月 9 日吉林省新增 11 例本土病例，吉林舒兰市调整为疫情高风险地区，目前情况如何？
4099,如何看待 3 月 11 日湖北潜江称「全面恢复生产生活秩序」通告无效，继续严格实施交通与人员管控？
4100,如何看待 9 月 23 日美国新冠死亡人数超 20 万例？在美国历史上意味着什么？
4101,张文宏接受媒体采访时表示，高龄患者与基础疾病患者的病故，是上海救治最大挑战，如何看待这一判断？
4102,如何看待3.27日苏黎世飞往上海的航班在登机前五分钟被取消？
4103,面对英国“群体免疫”方案以及其他国家的迷惑行为，我们应该如何进行自身保护和防控？
4104,高福称医院不是菜市场，应该逐渐过渡到预约制，如何看待这个说法？
4105,网传合肥疫情因「铜陵学院女生来合肥找男朋友」导致，真实性如何？
4106,如何看待女子教科书式防疫去上班，全副武装消毒确保零接触，第二天阳了？如何防护更合理？
4107,健康码有什么实质性作用？
4108,如何看待武汉部分高校宿舍改造成定点医疗点，用来收治轻症患者？
4109,西安一女子不配合防疫称「我不是平民百姓，我美国待七年了」，被行拘 10 日，如何看待这一处罚？
4110,郑州财经学院一学生在操场放烟花疑似被开除，惩罚是否过度？
4111,如何看待货车司机被困高速靠 5 元馒头撑 4 天？遇到这种情况该怎么求助？
4112,马昕和张文宏教授领衔的数据研究首次揭示了「非高危组奥密克戎患者重症率为零」，这对未来防疫策略有何影响？
4113,单日新增逾 40 万例新冠肺炎确诊病例，印度这是咋了？
4114,如何看待上海女子回应多次在新闻出现被质疑群演，称「绝不可能」？
4115,怎么看加州州长对南部各州说，让我们作为一个Nation-State?
4116,合肥一男子隐瞒行程返家，一家 5 口全部阳性，如何看待这一行为？
4117,如何看待两部委发布通知称「没有发生疫情地区严禁以防疫为由不让农民下地」？将会带来哪些影响？
4118,钟南山称「进入 4 月后，条件允许情况下建议可不戴口罩」，如何从医学角度解读？还有哪些注意事项？
4119,你会觉得疫情打破了你的「内心秩序」吗，这三年你的心理有哪些变化？
4120,2022 年医疗保障事业发展统计快报显示，全年医保基金支付核酸检测费用 43 亿，哪些信息值得关注?
4121,如何看待上海市外来常住人口，2022年末同比减少超 25 万人？
4122,各大学 2023 年春季学期能否按时开学，高校对此有何应对措施？
4123,疫情三年，如何重建我们的内心秩序？
4124,中国科学院院士高福称「2 月初可能会见到疫情拐点」，哪些信息值得关注？疫情何时会消失？
4125,新冠感染高峰过后大三甲医院亏损显著，面对经营压力，医院如何应对？
4126,疫情三年分隔两地，家人的什么行为让你倍感温暖？
4127,疫情放开，似乎各行各业一片欣欣向荣，但是外贸订单的拉垮是否预示着2023年经济将遇到更大的困难？
4128,多地出现甲流疫情，专家称或与新冠防控有关，如何看待此事？如何预防甲型流感？
4129,中疾控表示奥密克戎变异株 CH.1.1 短期内不会引起本土大规模流行，CH.1.1 有哪些特点?
4130,电视剧《狂飙》里，有一条时间线是2021年，这条时间线里为什么没有口罩、健康码和核酸检测啊？
4131,疫情之后，今年你和父母的相处模式有什么微妙变化？
4132,无锡销毁首批涉疫个人数据 10 亿条，如何评价此举？涉疫数据应如何正确处理？
4133,开学一定要家长陪同吗？
4134,不想开学，因为人际关系，怎么办?
4135,疫情三年，哪个瞬间让你感到父母在很努力地关心你？
4136,如何看待多地中考取消男生1000米女生800米？
4137,2023 大学会延迟开学吗？
4138,谢谢大家的批评指正?
4139,现在还适合创业吗？
4140,网商贷上门?疫情加离婚逾期了，现在网商贷要上门，怎么办?
4141,媒体评「经济回暖期让小店经济活起来、火起来」，你有哪些记忆深刻的小店？当前身边的小店经营情况如何？
4142,如何调整疫情带来的洁癖心态?
4143,是什么阻挠大学生寻求专业的心理治疗?
4144,疫情过后为什么那么多人要反对张文宏？
4145,日本驻华大使馆消息称，签证业务已恢复正常，还有哪些信息值得关注？
4146,为什么疫情放开后钱比疫情时候更难赚了？
4147,3 月 13 日起日本改为由个人判断是否戴口罩，如何看待此举措？
4148,铁钢杂谈提问:张文宏及团队会被大资本抛弃吗？假如那一天到来，会如同方方一样遗臭万年吗？
4149,三年的疫情，你对生活的感悟有哪些？
4150,我马上开学了，剩下的作业还能补完吗？
4151,女朋友这样我还要继续嘛?
4152,透气的口罩不能阻隔病毒吗？
4153,疫情放开后，春节期间农村的防疫是怎么做的？
4154,父母因过年要不要去奶奶家吃顿饭吵架，有没有折中的办法或者让俩人都尽可能满意的办法?
4155,张文宏预测新冠第二波高峰时间出炉，刚恢复的老年人该如何应对？
4156,多地疾控提醒警惕鹦鹉热病例，其可导致持续 40℃ 高烧，什么是鹦鹉热？如何有效防范？
4157,疫情加速疾病疫苗研究，莫德纳公司表示 2030 年前有望推出癌症疫苗，哪些信息值得关注？
4158,疫情放开后你回到学校最大的改变是什么？
4159,下半年再开学大二，想再回去复读可行吗？
4160,为什么2023年过完年生意这么差？
4161,疫情结束了，大学会恢复成疫情之前的样子吗？
4162,本轮疫情对世界有什么影响？
4163,疫情下，2023年平面设计行业和品牌设计行业还有出路么？
4164,因为疫情停工，隔离导致收入不稳定贷款逾期上了征信，可以申请征信异议吗？
4165,阳康后可以去健身房健身吗？
4166,后疫情时代，会对你未来的生活带来怎样的改变？
4167,姐姐因为甲流不允许父母出去旅游，该如何协调？
4168,2023年春节，疫情后的第一个真正的春节，你觉得今年这个年会有“年味儿”吗？
4169,生理期可以练瑜伽吗？
4170,2023年春节假期你们怎么过？
4171,春节期间可能会阳，如何在春节期间做好防护?现在还需要做好个人防疫嘛?
4172,想问一下核酸检测站废弃后可以改造成什么呢?
4173,如何看待全国百城市内交通拥堵水平超过疫情前，具体有哪些原因？
4174,你怎么看现在的钟南山?
4175,错过了互联网机会，随着疫情的开放，目前风口在哪，怎么抓住？
4176,为什么我们一家人一直没阳？
4177,1 月 17 日起多国来华将严查 48 小时核酸，这对我国乘客出行造成什么影响？
4178,疫情后，目前有哪些小而美的有前景的创业机会？
4179,疫情下的大学生活是什么样的？
4180,如何看待公司食堂不戴口罩就不让买饭这件事？
4181,直升机飞行员是不是一个坑? 疫情结束对这个行业有没有影响? ?
4182,疫情之后，你得到了哪些经验教训？对未来，对周围的人，你有什么建议？
4183,疫情过后，美业行业应该怎么发展下去？
4184,因为疫情原因，加上考研在家里待了一年多，我和父母的关系变得越来越不好，我该怎么办?
4185,疫情还有吗？
4186,贝斯过去几年为什么涨价这么明显？
4187,根据事前的罪刑法定原则，瞒报涉疫行程被判4年的货车司机被改判的可能性为什么不大？
